timestamp,evento,key,latencia_ms,fuente
2026-04-29T05:37:52.173351,MISS,Q3:Z3:conf=0.55,17.61317253112793,generador_respuestas
2026-04-29T05:37:52.299233,MISS,Q1:Z4:conf=0.65,13.158559799194336,generador_respuestas
2026-04-29T05:37:52.427149,MISS,Q1:Z3:conf=0.35,15.328407287597656,generador_respuestas
2026-04-29T05:37:52.554256,MISS,Q4:Z1:conf=0.1,16.748428344726562,generador_respuestas
2026-04-29T05:37:52.689419,MISS,Q3:Z2:conf=0.19,23.329734802246094,generador_respuestas
2026-04-29T05:37:52.812532,MISS,Q2:Z3:conf=0.69,10.094404220581055,generador_respuestas
2026-04-29T05:37:52.927592,MISS,Q1:Z3:conf=0.45,8.7738037109375,generador_respuestas
2026-04-29T05:37:53.054865,MISS,Q4:Z1:conf=0.08,17.481565475463867,generador_respuestas
2026-04-29T05:37:53.180693,MISS,Q4:Z1:conf=0.57,18.039941787719727,generador_respuestas
2026-04-29T05:37:53.302576,MISS,Q3:Z4:conf=0.49,12.36867904663086,generador_respuestas
2026-04-29T05:37:53.421927,MISS,Q3:Z4:conf=0.13,12.044668197631836,generador_respuestas
2026-04-29T05:37:53.539779,MISS,Q3:Z3:conf=0.5,11.679649353027344,generador_respuestas
2026-04-29T05:37:53.671067,MISS,Q3:Z1:conf=0.74,19.46544647216797,generador_respuestas
2026-04-29T05:37:53.791140,MISS,Q3:Z1:conf=0.1,11.875152587890625,generador_respuestas
2026-04-29T05:37:53.907043,MISS,Q4:Z1:conf=0.59,9.835243225097656,generador_respuestas
2026-04-29T05:37:54.035486,MISS,Q3:Z2:conf=0.33,17.0748233795166,generador_respuestas
2026-04-29T05:37:54.162150,MISS,Q4:Z3:conf=0.42,16.368627548217773,generador_respuestas
2026-04-29T05:37:54.288698,MISS,Q4:Z4:conf=0.8,16.651391983032227,generador_respuestas
2026-04-29T05:37:54.408742,MISS,Q2:Z5:conf=0.51,12.833833694458008,generador_respuestas
2026-04-29T05:37:54.529016,MISS,Q2:Z3:conf=0.62,11.137247085571289,generador_respuestas
2026-04-29T05:37:54.657682,MISS,Q1:Z4:conf=0.73,16.64257049560547,generador_respuestas
2026-04-29T05:37:54.794745,MISS,Q5:Z5:conf=0.55,22.926807403564453,generador_respuestas
2026-04-29T05:37:54.923846,MISS,Q2:Z1:conf=0.57,17.290830612182617,generador_respuestas
2026-04-29T05:37:55.041981,MISS,Q1:Z2:conf=0.57,8.730649948120117,generador_respuestas
2026-04-29T05:37:55.163100,MISS,Q5:Z2:conf=0.47,11.320829391479492,generador_respuestas
2026-04-29T05:37:55.286122,MISS,Q4:Z1:conf=0.37,13.952255249023438,generador_respuestas
2026-04-29T05:37:55.409133,MISS,Q5:Z1:conf=0.34,14.298439025878906,generador_respuestas
2026-04-29T05:37:55.529742,MISS,Q2:Z1:conf=0.69,11.597156524658203,generador_respuestas
2026-04-29T05:37:55.649397,MISS,Q5:Z2:conf=0.57,11.696338653564453,generador_respuestas
2026-04-29T05:37:55.769260,MISS,Q5:Z2:conf=0.7,11.361122131347656,generador_respuestas
2026-04-29T05:37:55.879721,HIT,Q4:Z1:conf=0.59,0.4334449768066406,cache
2026-04-29T05:37:55.999009,MISS,Q4:Z1:conf=0.48,12.720108032226562,generador_respuestas
2026-04-29T05:37:56.117444,MISS,Q1:Z1:conf=0.64,9.505510330200195,generador_respuestas
2026-04-29T05:37:56.235985,MISS,Q1:Z3:conf=0.84,10.547399520874023,generador_respuestas
2026-04-29T05:37:56.357139,MISS,Q3:Z1:conf=0.42,12.043237686157227,generador_respuestas
2026-04-29T05:37:56.479006,MISS,Q4:Z1:conf=0.36,13.047456741333008,generador_respuestas
2026-04-29T05:37:56.596971,MISS,Q1:Z4:conf=0.43,10.345220565795898,generador_respuestas
2026-04-29T05:37:56.713151,MISS,Q1:Z2:conf=0.48,6.844282150268555,generador_respuestas
